Date,SGDUSD_Close,GBPUSD_Close,Scaled_SGDUSD,Scaled_GBPUSD,scaled_residuals,Position_Size_SGDUSD,Position_Size_GBPUSD,PnL,Mark_to_Market_SGDUSD,Mark_to_Market_GBPUSD,Mark_to_Market_Total
2018-04-16,0.7624857425689697,1.4246840476989746,1.9650260676413704,2.10865406231188,-0.14362799467050968,-1436.2799467050968,1436.2799467050968,-697.6428976332262,117.49831102991806,26.804570319947622,-664.9000762114118
2018-04-17,0.7634752988815308,1.4342057704925537,2.0389079984747047,2.2602979857031333,-0.22138998722842862,-2213.899872284286,2213.899872284286,-801.827864400803,117.49831102991806,26.804570319947622,-719.48463567622
2018-04-18,0.7628929018974304,1.4296538829803467,1.9954252646972979,2.1878041632982,-0.1923788986009023,-1923.788986009023,1923.788986009023,-1235.9474980231028,117.49831102991806,26.804570319947622,-694.0898086696825
2018-04-19,0.7636210918426514,1.4204343557357788,2.049793145012371,2.040973036884647,0.008820108127724158,88.20108127724157,-88.20108127724157,-1073.988130063424,117.49831102991806,26.804570319947622,-630.4492594969556
2018-04-20,0.762427568435669,1.4086490869522095,1.9606826894644438,1.8532796503720639,0.10740303909237991,1074.0303909237991,-1074.0303909237991,49.239763320940675,117.49831102991806,26.804570319947622,-562.6885381572298
2018-04-23,0.7594167590141296,1.4001679420471191,1.735890617895704,1.7182080760215779,0.017682541874126212,176.82541874126213,-176.82541874126213,599.5958494244801,117.49831102991806,26.804570319947622,-527.6920512557327
2018-04-24,0.7545461654663086,1.3938252925872803,1.3722439501420647,1.6171943971278826,-0.24495044698581792,-2449.504469858179,2449.504469858179,98.71581665283499,117.49831102991806,26.804570319947622,-518.2745693484327
2018-04-25,0.7567158937454224,1.3993842601776123,1.5342394956302612,1.705727079046666,-0.1714875834164049,-1714.8758341640491,1714.8758341640491,-1367.4777973558093,117.49831102991806,26.804570319947622,-539.9572375353741
2018-04-26,0.7534658908843994,1.3939224481582642,1.2915888414549577,1.618741706609865,-0.3271528651549074,-3271.528651549074,3271.528651549074,-957.358787174262,117.49831102991806,26.804570319947622,-525.8071821190852
2018-04-27,0.7530233860015869,1.391943335533142,1.2585506861419427,1.5872221581192225,-0.32867147197727986,-3286.7147197727986,3286.7147197727986,-1826.3868669999888,117.49831102991806,26.804570319947622,-515.9767296928717
2018-04-30,0.755743682384491,1.37710702419281,1.4616525679213999,1.350937558254663,0.11071500966673686,1107.1500966673686,-1107.1500966673686,-1834.864749518928,117.49831102991806,26.804570319947622,-403.6582815705442
2018-05-01,0.7542786598205566,1.3772207498550415,1.352271530820296,1.3527487646912413,-0.0004772338709453372,-4.772338709453372,4.772338709453372,618.0854920508154,117.49831102991806,26.804570319947622,-413.75832786275197
2018-05-02,0.7497376203536987,1.3609329462051392,1.0132299224316432,1.0933475510197874,-0.0801176285881442,-801.1762858814419,801.1762858814419,-2.6642397705104037,117.49831102991806,26.804570319947622,-338.60837040529276
2018-05-03,0.7482565641403198,1.3573862314224243,0.9026517862223497,1.036862211500838,-0.13421042527848825,-1342.1042527848826,1342.1042527848826,-447.2703749645718,117.49831102991806,26.804570319947622,-325.39331380006183
2018-05-04,0.7515971660614014,1.3572388887405396,1.1520667178863093,1.0345156169981011,0.1175511008882082,1175.511008882082,-1175.511008882082,-749.252671307187,117.49831102991806,26.804570319947622,-303.0791782268593
2018-05-07,0.7497150897979736,1.3531982898712158,1.011547753424596,0.9701646294008038,0.041383124023792184,413.83124023792186,-413.83124023792186,656.2491413974209,117.49831102991806,26.804570319947622,-289.2700236821388
2018-05-08,0.7492882013320923,1.3570362329483032,0.9796755459418625,1.0312881002872174,-0.051612554345354944,-516.1255434535494,516.1255434535494,231.02837322454073,117.49831102991806,26.804570319947622,-316.554295675949
2018-05-09,0.746268630027771,1.3553440570831299,0.7542292975370486,1.004338335751338,-0.2501090382142894,-2501.090382142894,2501.090382142894,-288.1359189198759,117.49831102991806,26.804570319947622,-325.0463117943266
2018-05-10,0.741729736328125,1.3544628620147705,0.41534789572049563,0.9903043336767186,-0.5749564379562229,-5749.564379562229,5749.564379562229,-1396.2765158614245,117.49831102991806,26.804570319947622,-348.44644924921465
2018-05-11,0.7474008798599243,1.352338194847107,0.8387649654150163,0.9564666687719647,-0.1177017033569484,-1177.017033569484,1177.017033569484,-3209.792727577424,117.49831102991806,26.804570319947622,-298.5727280029264
2018-05-14,0.749226450920105,1.355380892753601,0.9750651568114364,1.004924984377022,-0.029859827565585695,-298.5982756558569,298.5982756558569,-657.0899054571049,117.49831102991806,26.804570319947622,-306.35930048327083
2018-05-15,0.7486262321472168,1.3562448024749756,0.9302518184490898,1.0186836982615954,-0.08843187981250566,-884.3187981250567,884.3187981250567,-166.6975983561913,117.49831102991806,26.804570319947622,-315.7260667128095
2018-05-16,0.7434391379356384,1.3500195741653442,0.5429746813107376,0.919540080520971,-0.37656539921023346,-3765.6539921023345,3765.6539921023345,-493.6861055372575,117.49831102991806,26.804570319947622,-309.0846008513913
2018-05-17,0.7467144727706909,1.354830026626587,0.7875166630733299,0.9961518345411433,-0.2086351714678134,-2086.351714678134,2086.351714678134,-2102.2407960832797,117.49831102991806,26.804570319947622,-318.90552025546924
2018-05-18,0.7450287938117981,1.3515340089797974,0.6616610501413018,0.9436591230474812,-0.2819980729061794,-2819.980729061794,2819.980729061794,-1164.741555855481,117.49831102991806,26.804570319947622,-308.60337389398717
2018-05-21,0.7448789477348328,1.3477089405059814,0.6504732911896693,0.8827406943991709,-0.23226740320950157,-2322.6740320950157,2322.6740320950157,-1574.3025103303937,117.49831102991806,26.804570319947622,-285.0911280987845
2018-05-22,0.7462463974952698,1.3431833982467651,0.7525693794427929,0.8106664491666528,-0.05809706972385986,-580.9706972385986,580.9706972385986,-1296.6725345754212,117.49831102991806,26.804570319947622,-247.39069479875064
2018-05-23,0.7470715045928955,1.3441040515899658,0.8141732565977048,0.8253288677302736,-0.011155611132568799,-111.556111325688,111.556111325688,-324.33683594547813,117.49831102991806,26.804570319947622,-248.00195217808422
2018-05-24,0.745156466960907,1.3371307849884033,0.6711933411812369,0.7142719162480046,-0.04307857506676771,-430.7857506676771,430.7857506676771,-62.27810860294679,117.49831102991806,26.804570319947622,-215.6419178784041
2018-05-25,0.7462742328643799,1.3383476734161377,0.7546476146975313,0.7336522048272408,0.02099540987029047,209.9540987029047,-209.9540987029047,-240.49351887461995,117.49831102991806,26.804570319947622,-216.2760545108631
2018-05-28,0.7458512187004089,1.3309022188186646,0.723064669081089,0.6150751394086127,0.10798952967247633,1079.8952967247633,-1079.8952967247633,117.21046929001734,117.49831102991806,26.804570319947622,-171.34997175294254
2018-05-29,0.7446792721748352,1.3315579891204834,0.635565179619276,0.6255190037771842,0.010046175842091887,100.46175842091887,-100.46175842091887,602.870033474802,117.49831102991806,26.804570319947622,-183.04279538356354
2018-05-30,0.7427489161491394,1.3253810405731201,0.49144156728531824,0.5271442944294468,-0.03570272714412853,-357.02727144128534,357.02727144128534,56.08449619685059,117.49831102991806,26.804570319947622,-155.87520758069292
2018-05-31,0.7468036413192749,1.328356385231018,0.7941741361805861,0.5745299353629457,0.21964420081764036,2196.4420081764038,-2196.4420081764038,-199.31658535603765,117.49831102991806,26.804570319947622,-148.96986766656184
2018-06-01,0.7471049427986145,1.3289390802383423,0.816669809012926,0.5838099951763573,0.23285981383656862,2328.5981383656863,-2328.5981383656863,1226.2013465665323,117.49831102991806,26.804570319947622,-150.77008356664538
2018-06-04,0.7472333908081055,1.3356484174728394,0.8262599524261193,0.6906635807775107,0.1355963716486086,1355.963716486086,-1355.963716486086,1299.9797683012641,117.49831102991806,26.804570319947622,-192.87134120534992
2018-06-05,0.748615026473999,1.3316465616226196,0.9294151841281244,0.6269296184337646,0.3024855656943598,3024.855656943598,-3024.855656943598,756.9899541445405,117.49831102991806,26.804570319947622,-158.43043883391465
2018-06-06,0.7496308088302612,1.3406083583831787,1.0052551952871225,0.7696561030067702,0.23559909228035225,2355.9909228035226,-2355.9909228035226,1688.6774455716672,117.49831102991806,26.804570319947622,-209.2650887114698
2018-06-07,0.7509198784828186,1.3421558141708374,1.1014992934760468,0.7943010409032304,0.3071982525728164,3071.982525728164,-3071.982525728164,1315.2722590835585,117.49831102991806,26.804570319947622,-210.91811474977993
2018-06-08,0.7498500347137451,1.3419216871261597,1.0216229667366468,0.7905723098325388,0.23105065690410798,2310.5065690410797,-2310.5065690410797,1714.9868267198985,117.49831102991806,26.804570319947622,-216.2646148843004
2018-06-11,0.7492882013320923,1.341381549835205,0.9796755459418625,0.7819700285284127,0.19770551741344977,1977.0551741344977,-1977.0551741344977,1289.8798400606127,117.49831102991806,26.804570319947622,-216.40341568659454
2018-06-12,0.7487832307815552,1.3374348878860474,0.9419735993077215,0.719115089853572,0.22285850945414953,2228.5850945414954,-2228.5850945414954,1103.7248913176632,117.49831102991806,26.804570319947622,-194.38518512048057
2018-06-13,0.7482229471206665,1.3372559547424316,0.9001418832594537,0.7162653824517857,0.18387650080766793,1838.7650080766794,-1838.7650080766794,1244.1457747084814,117.49831102991806,26.804570319947622,-196.82487614541904
2018-06-14,0.7494004368782043,1.3382760286331177,0.9880552396991911,0.7325111827429813,0.25554405695620974,2555.4405695620976,-2555.4405695620976,1026.5220390658103,117.49831102991806,26.804570319947622,-195.817807687016
2018-06-15,0.7436050176620483,1.3256621360778809,0.5553595393705598,0.5316210499613667,0.023738489409193098,237.384894091931,-237.384894091931,1426.6184382757122,117.49831102991806,26.804570319947622,-152.19660499901408
2018-06-18,0.7398091554641724,1.3275099992752075,0.27195411332610336,0.5610503067469017,-0.28909619342079834,-2890.9619342079836,2890.9619342079836,132.52418033642965,117.49831102991806,26.804570319947622,-188.30235435620753
2018-06-19,0.7401376962661743,1.3258730173110962,0.29648351958759833,0.5349795658799276,-0.23849604629232923,-2384.960462923292,2384.960462923292,-1613.9289830563619,117.49831102991806,26.804570319947622,-175.72791683848783
2018-06-20,0.7375991344451904,1.317332148551941,0.1069502444284783,0.39895682336935173,-0.29200657894087345,-2920.0657894087344,2920.0657894087344,-1331.4450007139044,117.49831102991806,26.804570319947622,-137.32814103458753
2018-06-21,0.7362143993377686,1.3175230026245117,0.003563603233440088,0.4019963846953076,-0.3984327814618675,-3984.327814618675,3984.327814618675,-1630.1767083796756,117.49831102991806,26.804570319947622,-147.40797731986785
2018-06-22,0.7362686395645142,1.3247840404510498,0.007613269361517083,0.5176364099070315,-0.5100231405455145,-5100.231405455144,5100.231405455144,-2224.319200443707,117.49831102991806,26.804570319947622,-193.5134855764028
2018-06-25,0.7359434366226196,1.3262423276901245,-0.016666926676711585,0.5408612404507028,-0.5575281671274144,-5575.281671274144,5575.281671274144,-2847.291480444014,117.49831102991806,26.804570319947622,-204.9233691100397
2018-06-26,0.7343060374259949,1.3278449773788452,-0.13891789173649527,0.5663852020160683,-0.7053030937525636,-7053.030937525637,7053.030937525637,-3112.4964225574977,117.49831102991806,26.804570319947622,-225.65159112076657
2018-06-27,0.7338911294937134,1.3221042156219482,-0.16989561252500512,0.47495724775369785,-0.6448528602787029,-6448.528602787029,6448.528602787029,-3937.475244406618,117.49831102991806,26.804570319947622,-191.57942604553568
2018-06-28,0.7317590713500977,1.3120431900024414,-0.32907864263633935,0.3147243328330103,-0.6438029754693497,-6438.029754693497,6438.029754693497,-3600.001469046389,117.49831102991806,26.804570319947622,-140.85383394121166
2018-06-29,0.730833888053894,1.3075141906738281,-0.3981543763066812,0.24259502996248306,-0.6407494062691643,-6407.494062691643,6407.494062691643,-3594.140307394152,117.49831102991806,26.804570319947622,-117.79841056674621
2018-07-02,0.7338156700134277,1.3207770586013794,-0.1755295436438463,0.4538208103758925,-0.6293503540197388,-6293.503540197388,6293.503540197388,-3577.093234668521,117.49831102991806,26.804570319947622,-183.57168745164574
2018-07-03,0.7307804822921753,1.314405918121338,-0.40214173987894164,0.35235338060343174,-0.7544951204823733,-7544.951204823733,7544.951204823733,-3513.456074362009,117.49831102991806,26.804570319947622,-162.22992013627274
2018-07-04,0.7327080965042114,1.3194352388381958,-0.2582228359426669,0.4324508526713585,-0.6906736886140254,-6906.736886140255,6906.736886140255,-4212.0981536019735,117.49831102991806,26.804570319947622,-182.07309637193202
2018-07-05,0.7329228520393372,1.3229262828826904,-0.24218882818501697,0.4880495743644358,-0.7302384025494528,-7302.384025494528,7302.384025494528,-3855.804086171776,117.49831102991806,26.804570319947622,-203.03316148099623
2018-07-06,0.7329228520393372,1.3225764036178589,-0.24218882818501697,0.482477361690057,-0.7246661898750739,-7246.661898750739,7246.661898750739,-4076.680873829009,117.49831102991806,26.804570319947622,-200.7948078835613
2018-07-09,0.7370826601982117,1.329787254333496,0.0683894125605803,0.5973181018810269,-0.5289286893204466,-5289.286893204466,5289.286893204466,-4045.573042803908,117.49831102991806,26.804570319947622,-220.31386136661078
2018-07-10,0.7377895712852478,1.325556755065918,0.12116857770233104,0.5299427412717072,-0.4087741635693761,-4087.741635693761,4087.741635693761,-2952.8349424571447,117.49831102991806,26.804570319947622,-188.72676450168376
2018-07-11,0.7357539534568787,1.3257324695587158,-0.030814057029631112,0.5327411881139675,-0.5635552451435987,-5635.552451435987,5635.552451435987,-2282.0517361463644,117.49831102991806,26.804570319947622,-202.8737693508893
2018-07-12,0.7330840826034546,1.3210039138793945,-0.23015108436474416,0.45743373055284064,-0.6875848149175848,-6875.848149175848,6875.848149175848,-3146.1436172104654,117.49831102991806,26.804570319947622,-189.7033272892529
2018-07-13,0.7335143089294434,1.3180439472198486,-0.1980296666587444,0.41029300118152057,-0.608322667840265,-6083.22667840265,6083.22667840265,-3838.5599200528895,117.49831102991806,26.804570319947622,-168.01455796814466
2018-07-16,0.7322627305984497,1.3227688074111938,-0.2914746000184815,0.4855416040261549,-0.7770162040446364,-7770.162040446365,7770.162040446365,-3396.0654170513862,117.49831102991806,26.804570319947622,-206.24884050777118
2018-07-17,0.7342413067817688,1.3236442804336548,-0.1437507899948377,0.49948447621717285,-0.6432352662120105,-6432.352662120105,6432.352662120105,-4337.825957420077,117.49831102991806,26.804570319947622,-199.19173488124164
2018-07-18,0.7323002815246582,1.3106160163879395,-0.2886709850067359,0.2919950210314218,-0.5806660060381577,-5806.660060381577,5806.660060381577,-3590.970973292836,117.49831102991806,26.804570319947622,-128.26109302099158
2018-07-19,0.7324934005737305,1.3078221082687378,-0.2742523935177585,0.24749895682378467,-0.5217513503415432,-5217.513503415432,5217.513503415432,-3241.667368675708,117.49831102991806,26.804570319947622,-109.15157816888677
2018-07-20,0.7305135726928711,1.3023037910461426,-0.42206965737512714,0.1596136767864195,-0.5816833341615466,-5816.833341615466,5816.833341615466,-2912.766219094843,117.49831102991806,26.804570319947622,-86.51408248484532
2018-07-23,0.7347106337547302,1.3147169351577759,-0.10871005253057588,0.3573066694850175,-0.46601672201559335,-4660.167220155933,4660.167220155933,-3247.3467770559696,117.49831102991806,26.804570319947622,-139.0764972942535
2018-07-24,0.7324396967887878,1.3102725744247437,-0.27826200800281053,0.2865253294760946,-0.5647873374789052,-5647.873374789052,5647.873374789052,-2601.618116621581,117.49831102991806,26.804570319947622,-125.17201252817718
2018-07-25,0.7335681319236755,1.3152183294296265,-0.1940111518085757,0.36529192553559225,-0.559303077344168,-5593.030773441679,5593.030773441679,-3153.021983563973,117.49831102991806,26.804570319947622,-149.593327314229
2018-07-26,0.7365451455116272,1.3199577331542969,0.028257666249593107,0.4407721501677136,-0.4125144839181205,-4125.1448391812055,4125.1448391812055,-3122.405162645859,117.49831102991806,26.804570319947622,-160.86822325442603
2018-07-27,0.733245313167572,1.3108737468719482,-0.21811334054447132,0.29609966287196926,-0.5142130034164406,-5142.130034164406,5142.130034164406,-2302.932714706907,117.49831102991806,26.804570319947622,-123.86408189117515
2018-07-30,0.7344894409179688,1.3111830949783325,-0.12522468000452502,0.3010263722041712,-0.42625105220869625,-4262.510522086963,4262.510522086963,-2870.682107080792,117.49831102991806,26.804570319947622,-117.88382644508106
2018-07-31,0.7348240613937378,1.3135426044464111,-0.1002413551220808,0.33860415941506683,-0.4388455145371476,-4388.455145371476,4388.455145371476,-2379.6194584151626,117.49831102991806,26.804570319947622,-130.83805956468245
2018-08-01,0.7345379590988159,1.3121638298034668,-0.12160223140204736,0.316645654545607,-0.43824788594765435,-4382.478859476543,4382.478859476543,-2449.9302001007595,117.49831102991806,26.804570319947622,-123.84768509310194
2018-08-02,0.7341820597648621,1.3126115798950195,-0.14817427145781412,0.32377656793741844,-0.4719508393952325,-4719.508393952326,4719.508393952326,-2446.593836206537,117.49831102991806,26.804570319947622,-128.98903459126473
2018-08-03,0.7305669188499451,1.3018121719360352,-0.418086743985425,0.15178410095366382,-0.5698708449390888,-5698.708449390888,5698.708449390888,-2634.7463426093855,117.49831102991806,26.804570319947622,-83.0276656294198
2018-08-06,0.7320108413696289,1.3003562688827515,-0.31028107150996875,0.12859724119482643,-0.43887831270479516,-4388.783127047952,4388.783127047952,-3181.4015340813726,117.49831102991806,26.804570319947622,-64.47602323268933
2018-08-07,0.7310475707054138,1.2944984436035156,-0.3822004718350812,0.035304921397110084,-0.41750539323219127,-4175.053932321913,4175.053932321913,-2450.113301485566,117.49831102991806,26.804570319947622,-33.163096084381664
2018-08-08,0.7333528995513916,1.2946659326553345,-0.21008076102669224,0.03797236903169344,-0.24805313005838567,-2480.5313005838566,2480.5313005838566,-2330.7953202240265,117.49831102991806,26.804570319947622,-19.486259886903056
2018-08-09,0.7337295413017273,1.2881617546081543,-0.1819600574406279,-0.06561383053450046,-0.11634622690612745,-1163.4622690612746,1163.4622690612746,-1384.7990566806138,117.49831102991806,26.804570319947622,24.533804447251683
2018-08-10,0.7311545014381409,1.2828407287597656,-0.37421684432544366,-0.1503570281268582,-0.22385981619858547,-2238.598161985855,2238.598161985855,-649.5227261596382,117.49831102991806,26.804570319947622,42.10125763870454
2018-08-13,0.72798752784729,1.2758845090866089,-0.6106683941969986,-0.2611424884975646,-0.349525905699434,-3495.25905699434,3495.25905699434,-1249.7357409984309,117.49831102991806,26.804570319947622,66.34297028772195
2018-08-14,0.7265963554382324,1.2762752771377563,-0.714535655108336,-0.254919076863284,-0.45961657824505203,-4596.16578245052,4596.16578245052,-1951.2881953317262,117.49831102991806,26.804570319947622,54.943001097106055
2018-08-15,0.7257420420646667,1.271779179573059,-0.778320121716828,-0.3265243829031031,-0.45179573881372487,-4517.957388137249,4517.957388137249,-2565.8882185389416,117.49831102991806,26.804570319947622,78.24132587558614
2018-08-16,0.7248477339744568,1.2693899869918823,-0.8450906608219567,-0.3645749063851811,-0.48051575443677563,-4805.157544367757,4805.157544367757,-2522.2270437559296,117.49831102991806,26.804570319947622,87.80485368200328
2018-08-17,0.7271669507026672,1.2714558839797974,-0.6719340574774778,-0.33167322132658356,-0.34026083615089425,-3402.6083615089424,3402.6083615089424,-2682.561446846477,117.49831102991806,26.804570319947622,89.42546744505245
2018-08-20,0.7295435667037964,1.2747135162353516,-0.4944919283293305,-0.27979183946874775,-0.21470008886058273,-2147.000888605827,2147.000888605827,-1899.5643587170534,117.49831102991806,26.804570319947622,83.7891634376102
2018-08-21,0.7305135726928711,1.2804261445999146,-0.42206965737512714,-0.1888119404674175,-0.23325771690770963,-2332.577169077096,2332.577169077096,-1198.5999953050293,117.49831102991806,26.804570319947622,53.4482232262466
2018-08-22,0.7326543927192688,1.290555715560913,-0.2622324504277189,-0.027487365482754593,-0.23474508494496432,-2347.450849449643,2347.450849449643,-1302.2011303031734,117.49831102991806,26.804570319947622,2.340166273842982
2018-08-23,0.7314218878746033,1.2904725074768066,-0.3542533253687916,-0.028812545873458637,-0.32544077949533295,-3254.4077949533294,3254.4077949533294,-1310.5046169571915,117.49831102991806,26.804570319947622,-5.012463038889685
2018-08-24,0.727786123752594,1.281065821647644,-0.6257055610615835,-0.17862437889647498,-0.4470811821651085,-4470.811821651085,4470.811821651085,-1816.8288557554743,117.49831102991806,26.804570319947622,31.907025087797212
2018-08-27,0.7332990765571594,1.2860909700393677,-0.21409927587686092,-0.09859335570200754,-0.11550592017485338,-1155.0592017485337,1155.0592017485337,-2495.9072242957413,117.49831102991806,26.804570319947622,35.02775521410176
2018-08-28,0.7342144250869751,1.2896735668182373,-0.1457578223286429,-0.041536555871307494,-0.1042212664573354,-1042.212664573354,1042.212664573354,-644.8315700008071,117.49831102991806,26.804570319947622,17.96402691229312
2018-08-29,0.7329068183898926,1.2867693901062012,-0.24338592729320677,-0.08778876887751368,-0.1555971584156931,-1555.971584156931,1555.971584156931,-581.8330590797474,117.49831102991806,26.804570319947622,28.178088149242456
2018-08-30,0.7332990765571594,1.3035939931869507,-0.21409927587686092,0.18016156699929897,-0.3942608428761599,-3942.608428761599,3942.608428761599,-868.6477697157833,117.49831102991806,26.804570319947622,-76.94788543223021
2018-08-31,0.7315288782119751,1.301100730895996,-0.3462652476765958,0.14045361875922005,-0.48671886643581586,-4867.188664358158,4867.188664358158,-2201.028639197181,117.49831102991806,26.804570319947622,-72.32208177115979
2018-09-03,0.7289692759513855,1.292306900024414,-0.537369437278805,0.00040217597776460914,-0.5377716132565696,-5377.716132565696,5377.716132565696,-2717.191381339677,117.49831102991806,26.804570319947622,-32.43858640207734
2018-09-04,0.7290223836898804,1.2869019508361816,-0.5334043246193362,-0.08567759324074735,-0.4477267313785888,-4477.267313785888,4477.267313785888,-3002.2020789337503,117.49831102991806,26.804570319947622,2.4793483970224983
2018-09-05,0.7270506620407104,1.2858428955078125,-0.6806163636487725,-0.10254421586397762,-0.5780721477847949,-5780.721477847948,5780.721477847948,-2499.5111132757274,117.49831102991806,26.804570319947622,-3.359437000579547
2018-09-06,0.7271881103515625,1.2914891242980957,-0.6703542426692719,-0.012621803220272268,-0.6577324394489996,-6577.324394489996,6577.324394489996,-3227.1867109973527,117.49831102991806,26.804570319947622,-38.601875873174635
