Date,ARSUSD=X,BRLUSD=X,CNYUSD=X,INRUSD=X,RUBUSD=X
2019-08-06,0.022026430815458298,0.25169262290000916,0.14185000956058502,0.013982103206217289,0.015216090716421604
2019-08-07,0.022091148421168327,0.25260818004608154,0.14233659207820892,0.014039027504622936,0.015324659645557404
2019-08-08,0.02197415940463543,0.25205424427986145,0.1416611224412918,0.01405183132737875,0.015307090245187283
2019-08-09,0.02214113622903824,0.25525832176208496,0.14195874333381653,0.014190253801643848,0.015366364270448685
2019-08-12,0.022117532789707184,0.25379422307014465,0.1416129767894745,0.0140775665640831,0.015318908728659153
2019-08-13,0.018322065472602844,0.25101029872894287,0.14169925451278687,0.013970382511615753,0.01528757531195879
2019-08-14,0.0179953221231699,0.25237229466438293,0.14217671751976013,0.014068654738366604,0.0154129508882761
2019-08-15,0.01660054177045822,0.24689528346061707,0.14237914979457855,0.013959617353975773,0.01514084730297327
2019-08-16,0.017468774691224098,0.2506203055381775,0.14236901700496674,0.013943111523985863,0.015139495953917503
2019-08-19,0.018242748454213142,0.24971282482147217,0.14200712740421295,0.01405836921185255,0.015069727785885334
2019-08-20,0.0182375255972147,0.24550721049308777,0.14184799790382385,0.013889852911233902,0.01493982132524252
2019-08-21,0.018272848799824715,0.2468099743127823,0.14165109395980835,0.013925637118518353,0.015055841766297817
2019-08-22,0.018183141946792603,0.24850893020629883,0.14159493148326874,0.013998191803693771,0.01520535722374916
2019-08-23,0.01814812794327736,0.2458210587501526,0.1411890983581543,0.013904260471463203,0.015260301530361176
2019-08-26,0.01829223707318306,0.24235372245311737,0.14094433188438416,0.013985524885356426,0.015095775946974754
2019-08-27,0.01808236539363861,0.24087677896022797,0.13985426723957062,0.01385809201747179,0.015130149200558662
2019-08-28,0.017770005390048027,0.24255360662937164,0.13963750004768372,0.013979170471429825,0.015057678334414959
2019-08-29,0.01725848950445652,0.23994050920009613,0.13975654542446136,0.013872511684894562,0.014982372522354126
2019-08-30,0.017278915271162987,0.23991747200489044,0.13998544216156006,0.013950854539871216,0.015039515681564808
2019-09-02,0.016811920329928398,0.24131856858730316,0.1397487223148346,0.013941188342869282,0.014983966946601868
2019-09-03,0.017171509563922882,0.2389828860759735,0.1394505649805069,0.01389620453119278,0.01497974805533886
2019-09-04,0.017877893522381783,0.2400902658700943,0.13931457698345184,0.013800717890262604,0.014982239343225956
2019-09-05,0.017881091684103012,0.24430762231349945,0.1399560570716858,0.013897438533604145,0.015107748098671436
2019-09-06,0.017852552235126495,0.2435460388660431,0.1399051547050476,0.013846579939126968,0.01511325128376484
2019-09-09,0.017856186255812645,0.24622659385204315,0.14055407047271729,0.013952840119600296,0.015207159332931042
2019-09-10,0.01785299740731716,0.24429570138454437,0.14042773842811584,0.013871069066226482,0.015263749286532402
2019-09-11,0.017869267612695694,0.2451280653476715,0.1406133472919464,0.013916141353547573,0.015309879556298256
2019-09-12,0.017803099006414413,0.2460508942604065,0.14053234457969666,0.013974267989397049,0.015285471454262733
2019-09-13,0.01782197691500187,0.24637217819690704,0.1412748545408249,0.014028196223080158,0.015449121594429016
2019-09-16,0.017848217859864235,0.24476809799671173,0.1412748545408249,0.014080402441322803,0.015649549663066864
2019-09-17,0.017773985862731934,0.24514010548591614,0.14151477813720703,0.013937457464635372,0.015632743015885353
2019-09-18,0.017705069854855537,0.2453385591506958,0.1410258263349533,0.013945057056844234,0.01555497758090496
2019-09-19,0.01771949976682663,0.24346895515918732,0.14114326238632202,0.01397770456969738,0.015573680400848389
2019-09-20,0.017702875658869743,0.2400038242340088,0.14093241095542908,0.013943598605692387,0.015630079433321953
2019-09-23,0.017646022140979767,0.24106259644031525,0.14103178679943085,0.014046601951122284,0.015636606141924858
2019-09-24,0.017569752410054207,0.24029797315597534,0.14049679040908813,0.0141263697296381,0.01568162441253662
2019-09-25,0.017586437985301018,0.2402864396572113,0.1405382603406906,0.014028196223080158,0.01562497578561306
2019-09-26,0.017550017684698105,0.24113236367702484,0.1402367204427719,0.014023278839886189,0.015588512644171715
2019-09-27,0.017493130639195442,0.23985417187213898,0.1402209848165512,0.01404198631644249,0.015572660602629185
2019-09-30,0.017519578337669373,0.24055229127407074,0.14041393995285034,0.014184658415615559,0.015474582090973854
2019-10-01,0.017364125698804855,0.24068547785282135,0.1399090588092804,0.01409989781677723,0.015427217818796635
2019-10-02,0.017439529299736023,0.24069705605506897,0.13991102576255798,0.014064697548747063,0.015330440364778042
2019-10-03,0.017294755205512047,0.2424595057964325,0.1399070918560028,0.014056473039090633,0.015333542600274086
2019-10-04,0.017344851046800613,0.24492394924163818,0.1399090588092804,0.014080541208386421,0.015366553328931332
2019-10-07,0.017331473529338837,0.24663347005844116,0.13991102576255798,0.014121301472187042,0.015464459545910358
2019-10-08,0.017292361706495285,0.24359941482543945,0.13991102576255798,0.01401345245540142,0.015397857874631882
2019-10-09,0.017289670184254646,0.24444499611854553,0.13998740911483765,0.014042971655726433,0.015347921289503574
2019-10-10,0.017312420532107353,0.243409663438797,0.14022491872310638,0.014003640040755272,0.015380521304905415
2019-10-11,0.01726832427084446,0.24340376257896423,0.1405382603406906,0.01408847514539957,0.015529710799455643
2019-10-14,0.017274918034672737,0.24339783191680908,0.14109943807125092,0.014101587235927582,0.015566721558570862
2019-10-15,0.017229793593287468,0.2425006628036499,0.1415107697248459,0.01399531215429306,0.015563620254397392
2019-10-16,0.017161386087536812,0.23931461572647095,0.14122697710990906,0.013935339637100697,0.015557374805212021
2019-10-17,0.017317218706011772,0.24104516208171844,0.14099003374576569,0.013962579891085625,0.015604835003614426
2019-10-18,0.017173925414681435,0.2403210699558258,0.1413147896528244,0.014001189731061459,0.01560917031019926
2019-10-21,0.017138930037617683,0.24324388802051544,0.14122897386550903,0.014078558422625065,0.015651851892471313
2019-10-22,0.01712322048842907,0.24243810772895813,0.141516774892807,0.014063707552850246,0.01569240354001522
2019-10-23,0.01704414002597332,0.2451941817998886,0.14131878316402435,0.014069645665585995,0.0157102532684803
2019-10-24,0.016972597688436508,0.24794821441173553,0.14155082404613495,0.014141271822154522,0.01564852148294449
2019-10-25,0.016791624948382378,0.24756765365600586,0.14148074388504028,0.01404691580682993,0.01561650913208723
2019-10-28,0.016694573685526848,0.24981887638568878,0.14154882729053497,0.014118310995399952,0.015667669475078583
2019-10-29,0.01683257333934307,0.2507019639015198,0.14150476455688477,0.014137272723019123,0.015702655538916588
2019-10-30,0.016835030168294907,0.2502064108848572,0.14154481887817383,0.014107436873018742,0.01563922129571438
2019-10-31,0.01677098125219345,0.25086548924446106,0.14175550639629364,0.01408649142831564,0.015686077997088432
2019-11-01,0.016788559034466743,0.24900399148464203,0.14208178222179413,0.01409046072512865,0.01560274139046669
2019-11-04,0.0167675893753767,0.25066426396369934,0.14211812615394592,0.014181963168084621,0.015772448852658272
2019-11-05,0.016766509041190147,0.24932682514190674,0.1422596573829651,0.014084506779909134,0.015760663896799088
2019-11-06,0.01676364429295063,0.25050100684165955,0.14267776906490326,0.014105367474257946,0.015760987997055054
2019-11-07,0.016765067353844643,0.24495993554592133,0.1429143100976944,0.014084506779909134,0.0156701747328043
2019-11-08,0.016779214143753052,0.24393217265605927,,0.014010213315486908,0.0156877264380455
2019-11-11,0.01681189239025116,0.24193158745765686,0.14295925199985504,0.014010213315486908,0.01567336730659008
2019-11-12,0.016781197860836983,0.24088840186595917,0.14266148209571838,0.01397155411541462,0.015665238723158836
2019-11-13,0.016774751245975494,0.2399289757013321,0.14271849393844604,0.0139314578846097,0.015569484792649746
2019-11-14,0.01676052436232567,0.23988868296146393,0.14239740371704102,0.013861646875739098,0.015556574799120426
2019-11-15,0.01677826978266239,0.2384188026189804,0.14245419204235077,0.013897419907152653,0.015651192516088486
2019-11-18,0.0168312881141901,0.23839040100574493,0.14270831644535065,0.013945872895419598,0.015697773545980453
2019-11-19,0.016825418919324875,0.23716914653778076,0.1423487514257431,0.013901419937610626,0.015660284087061882
2019-11-20,0.01676943525671959,0.23856669664382935,0.14231228828430176,0.013917691074311733,0.015664799138903618
2019-11-21,0.016761451959609985,0.23837901651859283,0.14214640855789185,0.013933747075498104,0.0156769547611475
2019-11-22,0.01673821359872818,0.23856669664382935,0.14228393137454987,0.013939127326011658,0.015705984085798264
2019-11-25,0.0167299322783947,0.23837901651859283,0.14207975566387177,0.013930952176451683,0.015674496069550514
2019-11-26,0.016766257584095,0.23666398227214813,0.14213630557060242,0.01395099051296711,0.015649916604161263
2019-11-27,0.016715524718165398,0.2363060563802719,0.14219695329666138,0.01400003395974636,0.015639491379261017
2019-11-28,0.01669006049633026,0.23459309339523315,0.14229001104831696,0.014039401896297932,0.015635237097740173
2019-11-29,0.016729792580008507,0.23877744376659393,0.14215853810310364,0.01397674810141325,0.015611291863024235
2019-12-02,0.01678413152694702,0.23606617748737335,0.14221717417240143,0.013942528516054153,0.01555403508245945
2019-12-03,0.01670009456574917,0.2368377447128296,0.14207975566387177,0.013961605727672577,0.015583217144012451
2019-12-04,0.016712961718440056,0.23786869645118713,0.14163903892040253,0.013896609656512737,0.01560276560485363
2019-12-05,0.016718493774533272,0.23774993419647217,0.14186610281467438,0.013989906758069992,0.015659475699067116
2019-12-06,0.01667928695678711,0.23897147178649902,0.14196883141994476,0.014008544385433197,0.015704553574323654
2019-12-09,0.016697214916348457,0.24278327822685242,0.142160564661026,0.014027843251824379,0.015715856105089188
2019-12-10,0.016692010685801506,0.2414817363023758,0.14208178222179413,0.014092407189309597,0.015744484961032867
2019-12-11,0.016739539802074432,0.241277813911438,0.14218077063560486,0.014082523062825203,0.015751702710986137
2019-12-12,0.016739146783947945,0.2425006628036499,0.1420898586511612,0.014138411730527878,0.015796789899468422
2019-12-13,0.01673637330532074,0.24466341733932495,0.14246028661727905,0.014172355644404888,0.015955375507473946
2019-12-16,0.016739018261432648,0.24475009739398956,0.14343293011188507,0.014146472327411175,0.01590735651552677
2019-12-17,0.01674032397568226,0.24619020521640778,0.14323364198207855,0.01410029549151659,0.016015375033020973
2019-12-18,0.016740575432777405,0.24568817019462585,0.14293473958969116,0.01404198631644249,0.016023382544517517
2019-12-19,0.0167318657040596,0.24632588028907776,0.1427755504846573,0.014086510986089706,0.015971174463629723
2019-12-20,0.016739118844270706,0.24577270448207855,0.1426655650138855,0.014040467329323292,0.016045724973082542
2019-12-23,0.016744650900363922,0.24510405957698822,0.1427409052848816,0.014079747721552849,0.01607133075594902
2019-12-24,0.016688140109181404,0.24497796595096588,0.14261673390865326,0.014042832888662815,0.016053374856710434
2019-12-25,0.01675538718700409,0.2449299544095993,0.14272664487361908,0.013993842527270317,0.016149871051311493
2019-12-26,0.016737522557377815,0.24491794407367706,0.14309632778167725,0.013978193514049053,0.01617816649377346
2019-12-27,0.01674702577292919,0.24662737548351288,0.1429326832294464,0.014025186188519001,0.016083376482129097
2019-12-30,0.016727300360798836,0.24861399829387665,0.14296333491802216,0.014022688381373882,0.016115723177790642
2019-12-31,0.016698505729436874,0.24902191758155823,0.14314956963062286,0.014023082330822945,0.01613655313849449
2020-01-01,0.01671496406197548,0.24895524978637695,0.14363069832324982,0.01403000671416521,0.016121672466397285
2020-01-02,0.016706028953194618,0.24898536503314972,0.14363275468349457,0.014079549349844456,0.016173377633094788
2020-01-03,0.01672271639108658,0.24854601919651031,0.1436080038547516,0.014002660289406776,0.016208980232477188
2020-01-06,0.016747165471315384,0.2464875429868698,0.14358532428741455,0.013940973207354546,0.016121232882142067
2020-01-07,0.016742737963795662,0.24628114700317383,0.14337944984436035,0.01393009815365076,0.016187777742743492
2020-01-08,0.01673687808215618,0.24592986702919006,0.14400091767311096,0.01385809201747179,0.016147028654813766
2020-01-09,0.016718577593564987,0.2461356669664383,0.1439843326807022,0.014003267511725426,0.016323357820510864
2020-01-10,0.016745617613196373,0.24437329173088074,0.1438497006893158,0.01404606830328703,0.016322240233421326
2020-01-13,0.016794782131910324,0.24567006528377533,0.14473246037960052,0.014093835838139057,0.016392098739743233
2020-01-14,0.016684435307979584,0.24120795726776123,0.145081028342247,0.014140491373836994,0.016343073919415474
2020-01-15,0.016672059893608093,0.24205456674098969,0.1449212282896042,0.01411530189216137,0.016285955905914307
2020-01-16,0.01670299656689167,0.2395668625831604,0.1451420933008194,0.014140671119093895,0.016301406547427177
2020-01-17,0.016698002815246582,0.23902858793735504,0.14538899064064026,0.014095306396484375,0.016239698976278305
2020-01-20,0.016672803089022636,0.24029219150543213,0.14580023288726807,0.01407762710005045,0.016242360696196556
2020-01-21,0.016669416800141335,0.2387489527463913,0.14564944803714752,0.014078360050916672,0.016242045909166336
2020-01-22,0.016641123220324516,0.23747892677783966,0.14482678472995758,0.014050864614546299,0.016165614128112793
2020-01-23,0.016670890152454376,0.23916006088256836,0.14480790495872498,0.014069030992686749,0.016160832718014717
2020-01-24,0.016668638214468956,0.239859938621521,0.14418363571166992,0.014021116308867931,0.016156967729330063
2020-01-27,0.0166640467941761,0.24041350185871124,0.14418154954910278,0.014020330272614956,0.016095025464892387
2020-01-28,0.01664452999830246,0.23774993419647217,0.14418154954910278,0.01399775967001915,0.015899792313575745
2020-01-29,0.016641123220324516,0.23846998810768127,0.14418154954910278,0.014038949273526669,0.01607373356819153
2020-01-30,0.01662253402173519,0.2364681214094162,0.14418154954910278,0.014025244861841202,0.015995778143405914
2020-01-31,0.01662076637148857,0.2357267439365387,0.14418154954910278,0.013958682306110859,0.015823761001229286
2020-02-03,0.016585949808359146,0.23350301384925842,0.14418154954910278,0.013986699283123016,0.015651827678084373
2020-02-04,0.016553469002246857,0.23547141253948212,0.14243796467781067,0.014022472314536572,0.01571015454828739
2020-02-05,0.016525816172361374,0.2350894659757614,0.14290818572044373,0.014064697548747063,0.015891632065176964
2020-02-06,0.016519969329237938,0.236205592751503,0.14341440796852112,0.014048890210688114,0.015913736075162888
2020-02-07,0.01650273986160755,0.23360119760036469,0.14347614347934723,0.013991884887218475,0.015805277973413467
2020-02-10,0.016482342034578323,0.23146003484725952,0.14284490048885345,0.013982982374727726,0.015593495219945908
2020-02-11,0.01642235554754734,0.23142926394939423,0.14319467544555664,0.014029180631041527,0.015605906955897808
2020-02-12,0.016377173364162445,0.23107865452766418,0.14357708394527435,0.014030106365680695,0.015791727229952812
2020-02-13,0.016358794644474983,0.22964750230312347,0.14345143735408783,0.014025992713868618,0.015823284164071083
2020-02-14,0.016312282532453537,0.2300560474395752,0.14334040880203247,0.014031444676220417,0.015714745968580246
2020-02-17,0.01630999706685543,0.2327205091714859,0.14314137399196625,0.013983119279146194,0.015741808339953423
2020-02-18,0.016248669475317,0.23113371431827545,0.14328084886074066,0.01401557493954897,0.01575659215450287
2020-02-19,0.016240356490015984,0.22963166236877441,0.14293473958969116,0.013971359468996525,0.015657857060432434
2020-02-20,0.01622031070291996,0.22914758324623108,0.1429143100976944,0.013922244310379028,0.015742899850010872
2020-02-21,0.01619359292089939,0.22767114639282227,0.14240145683288574,0.013867702335119247,0.01559425052255392
2020-02-24,0.016179265454411507,0.22780080139636993,0.14232444763183594,0.01391075924038887,0.015611803159117699
2020-02-25,0.01619708724319935,0.22796699404716492,0.14227989315986633,0.013879885897040367,0.015308380126953125
2020-02-26,0.016188904643058777,0.2279566079378128,0.14211812615394592,0.013914010487496853,0.015319003723561764
2020-02-27,0.016126014292240143,0.22476455569267273,0.14204949140548706,0.01395412441343069,0.015278534963726997
2020-02-28,0.016111023724079132,0.22297538816928864,0.14278574287891388,0.01390240527689457,0.015089989639818668
2020-03-02,0.016131095588207245,0.22515930235385895,0.14304310083389282,0.013860013335943222,0.01489624846726656
2020-03-03,0.016082962974905968,0.2235935926437378,0.14286121726036072,0.013731548562645912,0.015093041583895683
2020-03-04,0.016073500737547874,0.22157227993011475,0.14365752041339874,0.013634751550853252,0.015110395848751068
2020-03-05,0.01603696495294571,0.2181786596775055,0.1435667723417282,0.013505755923688412,0.015107565559446812
2020-03-06,0.01604381948709488,0.2170986831188202,0.14417532086372375,0.013540025800466537,0.0148061728104949
2020-03-09,0.016161859035491943,0.2178744226694107,0.14427724480628967,0.01351437158882618,0.013879249803721905
2020-03-10,0.01601642556488514,0.2117343246936798,0.14397604763507843,0.013439776375889778,0.013397462666034698
2020-03-11,0.015989383682608604,0.21541975438594818,0.1437690556049347,0.013476180844008923,0.014074555598199368
2020-03-12,0.015981920063495636,0.20773610472679138,0.1436864137649536,0.013376136310398579,0.013677084818482399
2020-03-13,0.01594860665500164,0.20875954627990723,0.1422758400440216,0.013280211947858334,0.013351473025977612
2020-03-16,0.0159681998193264,0.20607508718967438,0.1427103579044342,0.013531067408621311,0.013654113747179508
2020-03-17,0.01588711142539978,0.20003999769687653,0.14300628006458282,0.013305834494531155,0.013448759913444519
2020-03-18,0.015850773081183434,0.19961275160312653,0.1427307277917862,0.013511249795556068,0.013280653394758701
2020-03-19,0.0158099178224802,0.1959262192249298,0.1419164389371872,0.013336533680558205,0.012357885017991066
2020-03-20,0.015752961859107018,0.19630166888237,0.14069248735904694,0.013305002823472023,0.012663742527365685
2020-03-23,0.015679972246289253,0.1981964260339737,0.14094829559326172,0.013223647139966488,0.012525253929197788
2020-03-24,0.0157066248357296,0.19448821246623993,0.1410178691148758,0.013070871122181416,0.012587673030793667
2020-03-25,0.015702692791819572,0.1961514949798584,0.14160294830799103,0.012943307869136333,0.012777397409081459
2020-03-26,0.015634600073099136,0.19866102933883667,0.1405777782201767,0.013184698298573494,0.012766744941473007
2020-03-27,0.015594545751810074,0.199100062251091,0.14138072729110718,0.013382294215261936,0.0129131730645895
2020-03-30,0.015542840585112572,0.19590061902999878,0.14093835651874542,0.013251177035272121,0.012714235112071037
2020-03-31,0.015533811412751675,0.1925780475139618,0.14086094498634338,0.013262598775327206,0.012564518488943577
2020-04-01,0.015549294650554657,0.19217835366725922,0.1412150114774704,0.013275804929435253,0.012752791866660118
2020-04-02,0.015521129593253136,0.19054152071475983,0.1408589631319046,0.01289158221334219,0.012711940333247185
2020-04-03,0.01548241637647152,0.19028408825397491,0.1411791294813156,0.01296344306319952,0.012970251962542534
2020-04-06,0.01540214940905571,0.18696831166744232,0.1410178691148758,0.013118194416165352,0.01297058816999197
2020-04-07,0.015403572469949722,0.18920402228832245,0.1410178691148758,0.01316397450864315,0.01316558662801981
2020-04-08,0.015388095751404762,0.19150850176811218,0.1419486701488495,0.013044611550867558,0.01323887798935175
2020-04-09,0.01536775566637516,0.1951790750026703,0.14154481887817383,0.013164997100830078,0.01332478690892458
2020-04-10,0.01536646019667387,0.19585569202899933,0.14200107753276825,0.013046314008533955,0.013465510681271553
2020-04-13,0.015470846556127071,0.19586719572544098,0.14214439690113068,0.013129131868481636,0.013575281016528606
2020-04-14,0.015472465194761753,0.1923631727695465,0.1418117880821228,0.01300220936536789,0.013586421497166157
2020-04-15,0.01528659276664257,0.19372335076332092,0.1418781876564026,0.013169851154088974,0.013695740140974522
2020-04-16,0.015252179466187954,0.19094902276992798,0.14151276648044586,0.012951270677149296,0.013365678489208221
2020-04-17,0.015224453993141651,0.19117169082164764,0.14126688241958618,0.01289158221334219,0.013477561064064503
2020-04-20,0.01526794582605362,0.1911059319972992,0.14139871299266815,0.013061651028692722,0.013501635752618313
2020-04-21,0.015166866593062878,0.18813258409500122,0.1413947194814682,0.012951690703630447,0.013260981068015099
2020-04-22,0.015143576078116894,0.18814675509929657,0.1414267122745514,0.012992176227271557,0.013000503182411194
2020-04-23,0.015103776939213276,0.18325422704219818,0.1411811262369156,0.013089004904031754,0.01317000761628151
2020-04-24,0.015092949382960796,0.18073050677776337,0.1415388137102127,0.013085151091217995,0.013348461128771305
2020-04-27,0.015069296583533287,0.17944945394992828,0.14122498035430908,0.013111057691276073,0.013406029902398586
2020-04-28,0.015044290572404861,0.17690974473953247,0.1411372870206833,0.013125719502568245,0.0134291285648942
2020-04-29,0.015018438920378685,0.18190418183803558,0.14128084480762482,0.013077879324555397,0.013486649841070175
2020-04-30,0.014997939579188824,0.18744845688343048,0.14133477210998535,0.01328753586858511,0.01368636917322874
2020-05-01,0.014963850378990173,0.18228216469287872,0.14161698520183563,0.013206549920141697,0.013451979495584965
2020-05-04,0.014984223060309887,0.18258169293403625,0.1416129767894745,0.013227425515651703,0.013257764279842377
2020-05-05,0.01495660375803709,0.18048587441444397,0.1416129767894745,0.013183915987610817,0.01338241994380951
2020-05-06,0.014937635511159897,0.17927250266075134,0.1416129767894745,0.013128528371453285,0.013568778522312641
2020-05-07,0.01490437425673008,0.17497201263904572,0.1407736986875534,0.013131752610206604,0.0134291285648942
2020-05-08,0.014918440021574497,0.1715642809867859,0.14116717875003815,0.013144058175384998,0.013533868826925755
2020-05-11,0.014864473603665829,0.18258169293403625,0.14138072729110718,0.013240648433566093,0.01362520270049572
2020-05-12,0.014840934425592422,0.1719069629907608,0.14088475704193115,0.01310444250702858,0.013583007268607616
2020-05-13,0.014837212860584259,0.16992931067943573,0.14120106399059296,0.01321353018283844,0.013586457818746567
2020-05-14,0.014818327501416206,0.1698831170797348,0.1410178691148758,0.013257992453873158,0.01352305244654417
2020-05-15,0.01479756273329258,0.17213481664657593,0.1409502923488617,0.013247665017843246,0.013603647239506245
2020-05-18,0.014780227094888687,0.17078836262226105,0.14082126319408417,0.013189132325351238,0.013587528839707375
2020-05-19,0.014745065942406654,0.17485575377941132,0.1406746655702591,0.013227496296167374,0.013756937347352505
2020-05-20,0.014725090004503727,0.17375591397285461,0.1408807933330536,0.01315789483487606,0.013794644735753536
2020-05-21,0.014724195003509521,0.17573149502277374,0.14099399745464325,0.013196093961596489,0.014042636379599571
2020-05-22,0.01470157690346241,0.18010228872299194,0.14056196808815002,0.013223140500485897,0.014103417284786701
2020-05-25,0.014676658436655998,0.18087434768676758,0.14026425778865814,0.013160492293536663,0.013971475884318352
2020-05-26,0.014670577831566334,0.18370871245861053,0.14014041423797607,0.013138878159224987,0.013962814584374428
2020-05-27,0.01466107927262783,0.18712575733661652,0.1401718556880951,0.013189132325351238,0.014132378622889519
2020-05-28,0.014641811139881611,0.18965615332126617,0.1395050287246704,0.013135426677763462,0.01408008486032486
